buildYear,salesPeriodTotal,numberOfRooms,paymentCash,residentialArea,areaWeighted,postal,dateRemoved,city,lat,lon,price_area,price_area_log,sale_year,geometry
1971,,5,1795000.0,153.0,181.0,3660,21-09-2013,Stenløse,55.767162833630245,12.200894231224355,9917.127071823204,9.20201854863869,2013,POINT (700793.0004005211 6184805.003184701)
1949,,4,1595000.0,91.0,94.0,3670,27-11-2013,Veksø Sjælland,55.755103196921155,12.234644306419856,16968.08510638298,9.739089511931079,2013,POINT (702972.0004425587 6183562.003187659)
1848,,5,2795000.0,171.0,177.0,3650,01-08-2013,Ølstykke,55.780774768500464,12.172115441818233,15790.9604519774,9.667192931997507,2013,POINT (698919.0003668288 6186236.003181598)
1972,,4,2395000.0,158.0,134.0,3660,22-06-2013,Stenløse,55.78823268656376,12.270995682835238,17873.13432835821,9.791053988876241,2013,POINT (705078.0004912387 6187354.003182144)
1962,,3,2495000.0,112.0,114.0,2765,07-08-2013,Smørum,55.747968673232144,12.307711757507924,21885.964912280702,9.993600838773261,2013,POINT (707593.0005436073 6182985.003190702)
1963,178.0,4,2099000.0,104.0,110.0,3660,17-12-2013,Stenløse,55.79174212242307,12.26141221117583,19081.81818181818,9.856491233010354,2013,POINT (704459.000478131 6187716.003181256)
1971,,5,3645000.0,155.0,160.0,2765,09-07-2013,Smørum,55.738055873139245,12.308561673701078,22781.25,10.033693108191068,2013,POINT (707699.0005448211 6181885.003192605)
1973,,4,1930000.0,109.0,112.0,2765,21-11-2013,Smørum,55.74655518807519,12.307783321340027,17232.14285714286,9.754531689585974,2013,POINT (707605.0005437068 6182828.003190971)
1974,,5,2995000.0,130.0,142.0,2765,31-12-2013,Smørum,55.73575721631129,12.30377770427171,21091.549295774646,9.956627731930427,2013,POINT (707411.000537742 6181615.00319292)
1900,,5,1995000.0,133.0,149.0,3650,10-08-2013,Ølstykke,55.79541574145974,12.154124178631685,13389.261744966443,9.502208302360641,2013,POINT (697717.0003467522 6187813.003178508)
1984,,5,2495000.0,144.0,141.0,3670,25-10-2013,Veksø Sjælland,55.75127519168903,12.235251802720487,17695.03546099291,9.781039396789588,2013,POINT (703030.0004433241 6183138.003188401)
1971,,5,1495000.0,114.0,115.0,3650,29-11-2013,Ølstykke,55.7772179500456,12.162223574715226,13000.0,9.472704636443673,2013,POINT (698317.0003556474 6185812.003182111)
1971,,5,2675000.0,155.0,160.0,2765,23-10-2013,Smørum,55.73725467606914,12.306597470122574,16718.75,9.724286123078418,2013,POINT (707580.0005419075 6181790.003192707)
1968,,5,1650000.0,114.0,117.0,3650,12-12-2013,Ølstykke,55.794153357433736,12.140936411954307,14102.564102564103,9.554111911079007,2013,POINT (696897.0003324337 6187635.003178542)
1965,,7,1850000.0,180.0,182.0,3650,23-02-2012,Ølstykke,55.792157948149175,12.151451098206243,10164.835164835165,9.226689509977712,2012,POINT (697566.0003438051 6187443.003179084)
1996,,6,3995000.0,186.0,184.0,2765,29-10-2012,Smørum,55.74194036973094,12.290482720190987,21711.956521739132,9.985618379573527,2012,POINT (706544.0005184601 6182263.003191416)
1996,,6,3995000.0,186.0,184.0,2765,30-10-2013,Smørum,55.74194036973094,12.290482720190987,21711.956521739132,9.985618379573527,2013,POINT (706544.0005184601 6182263.003191416)
1972,,5,2295000.0,136.0,140.0,3650,17-07-2013,Ølstykke,55.76882798995484,12.17832088637651,16392.85714285714,9.704600978867479,2013,POINT (699369.0003738904 6184925.003183981)
1969,,5,1995000.0,151.0,165.0,3650,20-04-2012,Ølstykke,55.784858373324994,12.136326933858433,12090.90909090909,9.40020913440552,2012,POINT (696655.0003274777 6186588.003180246)
2000,,4,2750000.0,120.0,123.0,3650,12-09-2013,Ølstykke,55.786026444393976,12.167883730441089,22357.72357723577,10.014927114270337,2013,POINT (698627.0003620496 6186808.003180524)
1961,,5,2595000.0,145.0,175.0,3660,16-10-2013,Stenløse,55.7730709355058,12.202910048420966,14828.57142857143,9.604311100658611,2013,POINT (700889.0004029857 6185468.003183615)
1970,,4,1395000.0,102.0,103.0,3650,06-11-2013,Ølstykke,55.787229468266055,12.17003969402057,13543.68932038835,9.513675985007968,2013,POINT (698756.0003644975 6186948.003180332)
1967,,6,2745000.0,149.0,152.0,2765,18-11-2013,Smørum,55.73292868691925,12.298296286344685,18059.21052631579,9.801411112079492,2013,POINT (707082.0005297081 6181284.003193322)
1967,,5,2495000.0,136.0,170.0,3660,23-11-2013,Stenløse,55.7649167402756,12.18423740950511,14676.470588235294,9.594000850117494,2013,POINT (699760.0003807402 6184507.003184829)
2006,,3,2150000.0,75.0,75.0,3650,24-10-2013,Ølstykke,55.789994461431554,12.158329002913993,28666.666666666668,10.263490286567535,2013,POINT (698008.0003513705 6187222.003179608)
1988,,3,1645000.0,86.0,83.0,3650,14-12-2013,Ølstykke,55.772562117502076,12.180283770442353,19819.277108433736,9.894410334385011,2013,POINT (699473.0003761773 6185346.003183303)
2003,,4,2295000.0,138.0,135.0,3660,09-11-2013,Stenløse,55.76743897201968,12.178494822499905,17000.0,9.740968623038354,2013,POINT (699387.000374085 6184771.00318425)
1969,,6,2695000.0,149.0,176.0,2765,11-12-2013,Smørum,55.73452499573291,12.298781592763762,15312.5,9.636424767287084,2013,POINT (707104.0005304223 6181463.003193032)
1972,,5,2595000.0,140.0,147.0,3650,19-12-2013,Ølstykke,55.76860314644753,12.180407688314054,17653.061224489797,9.77866448780339,2013,POINT (699501.0003763024 6184906.003184061)
1969,,4,2195000.0,130.0,135.0,3660,12-12-2013,Stenløse,55.76405930209867,12.182285835300902,16259.25925925926,9.69641782605298,2013,POINT (699642.0003784618 6184406.003184958)
1970,,3,1495000.0,114.0,115.0,3650,21-12-2013,Ølstykke,55.78721755137361,12.170501431740822,13000.0,9.472704636443673,2013,POINT (698785.0003650216 6186948.003180343)
1971,179.0,4,1575000.0,114.0,115.0,3650,23-12-2013,Ølstykke,55.7811001834806,12.162633992694655,13695.652173913044,9.52483370187862,2013,POINT (698323.000356124 6186245.003181377)
1960,831.0,5,1795000.0,122.0,131.0,3650,13-06-2012,Ølstykke,55.77682377347556,12.148521574232502,13702.290076335878,9.525318256703365,2012,POINT (697460.0003405397 6185729.003181965)
1969,,5,2495000.0,149.0,308.0,3660,21-12-2012,Stenløse,55.7597704674833,12.152327951493607,8100.649350649351,8.999699504194181,2012,POINT (697785.0003446162 6183843.003185274)
1996,,3,3450000.0,122.0,127.0,2765,22-06-2012,Smørum,55.73572752533214,12.288142894202931,27165.354330708662,10.20969770254895,2012,POINT (706430.0005150824 6181565.003192543)
1901,693.0,8,4195000.0,272.0,280.0,3660,06-08-2012,Stenløse,55.812118502561425,12.298323253971848,14982.142857142857,9.614614294714194,2012,POINT (706664.0005301184 6190092.003178243)
1966,,4,1500000.0,120.0,128.0,3650,20-06-2013,Ølstykke,55.76953295531615,12.116436169318302,11718.75,9.368945402152821,2013,POINT (695485.000306721 6184827.003182877)
1999,,7,3895000.0,156.0,161.0,2765,29-06-2012,Smørum,55.73636968522296,12.290013558945628,24192.54658385093,10.093799872302522,2012,POINT (706544.0005177613 6181642.003192466)
1968,,4,1750000.0,121.0,129.0,3650,27-07-2012,Ølstykke,55.787408337185745,12.135750184129813,13565.891472868218,9.515313941538025,2012,POINT (696606.0003268775 6186870.003179749)
1953,,3,2250000.0,83.0,93.0,3550,26-04-2013,Slangerup,55.818073445472756,12.230178541275293,24193.548387096773,10.093841281027347,2013,POINT (702365.000437121 6190553.003175563)
1880,,7,8775000.0,184.0,189.0,3500,22-08-2012,Værløse,55.79603125234665,12.327764486502414,46428.57142857143,10.74567031225656,2012,POINT (708594.0005741146 6188391.00318208)
2011,,4,3200000.0,142.0,146.0,3520,01-11-2012,Farum,55.82779375087181,12.337123374619212,21917.80821917808,9.99505474606162,2012,POINT (709010.0005887904 6191952.003176281)
1968,,4,1699000.0,99.0,99.0,3500,04-01-2012,Værløse,55.78739180362332,12.365354676172776,17161.616161616163,9.750430550519479,2012,POINT (710996.0006339881 6187544.003184803)
1968,,4,1550000.0,99.0,99.0,3500,08-05-2013,Værløse,55.78739180362332,12.365354676172776,15656.565656565657,9.65864563876084,2013,POINT (710996.0006339881 6187544.003184803)
1968,,4,1995000.0,99.0,99.0,3500,04-01-2012,Værløse,55.78651906289418,12.364720889416844,20151.515151515152,9.91103475817151,2012,POINT (710961.0006329388 6187445.00318495)
2012,,3,2098000.0,161.0,140.0,3520,28-02-2012,Farum,55.81536686977114,12.36060148857321,14985.714285714286,9.614852645329075,2012,POINT (710547.0006263104 6190641.00317933)
1972,,6,2495000.0,132.0,164.0,3520,19-11-2012,Farum,55.8131261492079,12.387520511515104,15213.414634146342,9.629932859343558,2012,POINT (712245.0006714412 6190474.003180588)
1972,,6,2475000.0,132.0,164.0,3520,30-11-2012,Farum,55.8131261492079,12.387520511515104,15091.463414634147,9.621884526160729,2012,POINT (712245.0006714412 6190474.003180588)
1905,,6,7900000.0,234.0,280.0,3500,11-09-2012,Værløse,55.765055882617595,12.400681890708382,28214.285714285714,10.247583714268,2012,POINT (713332.0006941109 6185168.003190173)
1963,,3,1195000.0,75.0,75.0,3520,03-08-2012,Farum,55.81558688479105,12.373570660929193,15933.333333333334,9.676168629811437,2012,POINT (711358.0006477804 6190705.003179681)
1968,,4,1898000.0,121.0,124.0,3520,14-04-2012,Farum,55.81714646835656,12.359637212036027,15306.451612903225,9.636029692546973,2012,POINT (710477.0006247428 6190836.003178961)
1936,,3,2495000.0,84.0,102.0,3500,26-05-2012,Værløse,55.781219310931775,12.372081189387483,24460.78431372549,10.104826473883485,2012,POINT (711451.0006451276 6186878.003186182)
1969,251.0,7,3695000.0,231.0,251.0,3520,30-04-2012,Farum,55.81124420015863,12.39185943442608,14721.115537848606,9.597038173232656,2012,POINT (712527.0006789196 6190278.003181088)
1969,256.0,7,3595000.0,231.0,251.0,3520,09-05-2012,Farum,55.81124420015863,12.39185943442608,14322.709163346613,9.5696016100055,2012,POINT (712527.0006789196 6190278.003181088)
1969,364.0,7,3395000.0,231.0,251.0,3520,17-09-2012,Farum,55.81124420015863,12.39185943442608,13525.89641434263,9.51236137984315,2012,POINT (712527.0006789196 6190278.003181088)
1969,,6,4275000.0,231.0,251.0,3520,31-08-2013,Farum,55.81124420015863,12.39185943442608,17031.872509960158,9.742841721221213,2013,POINT (712527.0006789196 6190278.003181088)
1912,,0,3485000.0,136.0,139.0,3500,25-10-2012,Værløse,55.775191395277346,12.318760709983213,25071.942446043166,10.129504669046069,2012,POINT (708141.0005602794 6186046.003185809)
1958,,7,3750000.0,203.0,240.0,3500,29-01-2013,Værløse,55.78487071190471,12.369094100490019,15625.0,9.656627474604603,2013,POINT (711244.0006401679 6187275.003185398)
1969,,5,2495000.0,135.0,141.0,3500,26-05-2012,Værløse,55.7887927119543,12.36410326703073,17695.03546099291,9.781039396789588,2012,POINT (710910.0006319322 6187696.003184498)
1968,,5,4995000.0,189.0,188.0,3500,31-01-2013,Værløse,55.79353688563328,12.373721061924796,26569.14893617021,10.187506007234841,2013,POINT (711487.0006479291 6188253.003183889)
2014,,5,3600000.0,166.0,171.0,3500,16-07-2013,Værløse,55.77743556316871,12.323545879199648,21052.63157894737,9.95478084692368,2013,POINT (708429.0005675617 6186310.00318551)
1960,,6,4750000.0,185.0,192.0,3500,21-09-2013,Værløse,55.76288322698893,12.400891252886375,24739.583333333332,10.116159803983042,2013,POINT (713357.0006944692 6184927.00319059)
1953,,7,3970000.0,210.0,253.0,3520,07-09-2012,Farum,55.81131461280616,12.361162022222743,15691.699604743084,9.660887163935852,2012,POINT (710604.0006272085 6190192.003180121)
1967,,5,2895000.0,131.0,153.0,3520,16-05-2012,Farum,55.81626361610589,12.36856726360326,18921.56862745098,9.848057747596798,2012,POINT (711041.0006394404 6190765.003179399)
1967,,4,2495000.0,131.0,153.0,3520,21-11-2012,Farum,55.81626361610589,12.36856726360326,16307.18954248366,9.69936136577532,2012,POINT (711041.0006394404 6190765.003179399)
1967,,4,4995000.0,257.0,267.0,3500,16-05-2012,Værløse,55.78015992962704,12.353307903966677,18707.865168539327,9.83669931166454,2012,POINT (710280.0006142958 6186703.003185822)
1969,,6,4195000.0,279.0,319.0,3500,14-07-2012,Værløse,55.77747635156848,12.365296838046927,13150.470219435736,9.4842127950986,2012,POINT (711046.000633846 6186441.003186688)
1971,,5,3750000.0,135.0,140.0,3500,06-03-2012,Værløse,55.779848777516136,12.392463104489725,26785.714285714286,10.19562397533729,2012,POINT (712736.0006798186 6186788.003187087)
1968,,3,1095000.0,76.0,76.0,3500,29-06-2012,Værløse,55.78639234001755,12.36672043639195,14407.894736842105,9.575531580946407,2012,POINT (711087.0006362399 6187437.003185036)
1959,,6,2775000.0,155.0,160.0,3500,17-07-2012,Værløse,55.7847624380406,12.369435768799436,17343.75,9.760987489928844,2012,POINT (711266.0006407353 6187264.003185427)
1955,,5,4975000.0,147.0,141.0,3500,03-02-2012,Værløse,55.76270503223341,12.407318207293036,35283.68794326241,10.471176038196662,2012,POINT (713761.0007058543 6184927.003190842)
2016,,4,3950000.0,197.0,113.0,3500,22-03-2012,Værløse,55.75580959320993,12.411499546997002,34955.75221238938,10.461838318164965,2012,POINT (714061.0007133018 6184173.003192293)
1963,,2,695000.0,53.0,53.0,3520,10-01-2012,Farum,55.81552650584879,12.373804954626813,13113.207547169812,9.481375210994807,2012,POINT (711373.000648173 6190699.003179699)
1954,,4,2850000.0,103.0,131.0,3520,30-05-2012,Farum,55.8108980316109,12.368821810601153,21755.725190839694,9.987632229043681,2012,POINT (711086.0006398376 6190169.003180429)
1971,,6,2495000.0,132.0,164.0,3520,15-01-2012,Farum,55.81282975604145,12.389139357219353,15213.414634146342,9.629932859343558,2012,POINT (712348.0006742263 6190446.003180698)
1971,,6,2500000.0,132.0,164.0,3520,20-11-2012,Farum,55.81282975604145,12.389139357219353,15243.90243902439,9.63193486201423,2012,POINT (712348.0006742263 6190446.003180698)
1971,,5,2695000.0,132.0,164.0,3520,03-01-2012,Farum,55.81282975604145,12.389139357219353,16432.926829268294,9.707042334501036,2012,POINT (712348.0006742263 6190446.003180698)
1977,,5,3175000.0,209.0,203.0,3500,07-05-2012,Værløse,55.78582910617238,12.324021834330704,15640.394088669951,9.657612211267141,2012,POINT (708414.0005683284 6187245.003183922)
1977,,5,3395000.0,209.0,203.0,3500,03-01-2012,Værløse,55.78582910617238,12.324021834330704,16724.137931034482,9.724608339933146,2012,POINT (708414.0005683284 6187245.003183922)
1963,,2,595000.0,53.0,53.0,3520,22-04-2012,Farum,55.81543373188506,12.372599308014353,11226.415094339623,9.326024770975645,2012,POINT (711298.000646154 6190685.003179681)
1963,,2,750000.0,53.0,53.0,3520,03-01-2012,Farum,55.81543373188506,12.372599308014353,14150.943396226416,9.557536571960371,2012,POINT (711298.000646154 6190685.003179681)
1963,386.0,2,895000.0,53.0,53.0,3520,12-01-2012,Farum,55.81543373188506,12.372599308014353,16886.79245283019,9.73428708370487,2012,POINT (711298.000646154 6190685.003179681)
1960,,5,4575000.0,161.0,159.0,3500,10-05-2012,Værløse,55.76091455812511,12.394054308756113,28773.584905660377,10.267213054471528,2012,POINT (712939.0006824932 6184687.003190741)
2013,,5,3300000.0,158.0,172.0,3500,21-06-2012,Værløse,55.76173323369387,12.395337415217755,19186.04651162791,9.861938549623256,2012,POINT (713015.0006847314 6184782.003190628)
1959,,4,1995000.0,120.0,125.0,3500,12-09-2012,Værløse,55.75637329354402,12.41612479427083,15960.0,9.6778408710038,2012,POINT (714348.0007216445 6184250.003192344)
1970,,6,3350000.0,152.0,153.0,3520,02-05-2012,Farum,55.81384901890174,12.39650926841468,21895.42483660131,9.994032982408815,2012,POINT (712804.0006870216 6190582.003180746)
1959,381.0,4,3295000.0,145.0,146.0,3500,11-05-2012,Værløse,55.75573796271905,12.414076205899267,22568.49315068493,10.024310104210409,2012,POINT (714223.0007179389 6184173.003192399)
1959,381.0,5,3295000.0,145.0,146.0,3500,13-04-2012,Værløse,55.75573796271905,12.414076205899267,22568.49315068493,10.024310104210409,2012,POINT (714223.0007179389 6184173.003192399)
1959,,6,3295000.0,145.0,146.0,3500,28-06-2012,Værløse,55.75573796271905,12.414076205899267,22568.49315068493,10.024310104210409,2012,POINT (714223.0007179389 6184173.003192399)
1959,,6,3695000.0,145.0,146.0,3500,23-01-2012,Værløse,55.75573796271905,12.414076205899267,25308.219178082192,10.138884490656103,2012,POINT (714223.0007179389 6184173.003192399)
1963,,6,4300000.0,165.0,167.0,3500,08-03-2012,Værløse,55.7588318863293,12.405624781752012,25748.502994011975,10.156131768247036,2012,POINT (713676.0007028232 6184491.00319152)
2008,,4,2883000.0,128.0,131.0,3520,21-06-2012,Farum,55.828077327306865,12.337275464520127,22007.63358778626,9.999144653419387,2012,POINT (709018.0005890299 6191984.00317623)
1957,,4,1600000.0,105.0,118.0,3500,16-06-2012,Værløse,55.77699841213096,12.386280887734792,13559.322033898305,9.514829562744344,2012,POINT (712364.0006691433 6186452.00318743)
1973,,5,3195000.0,138.0,145.0,3500,21-03-2013,Værløse,55.77987746243939,12.388493132786195,22034.48275862069,10.000363903373199,2013,POINT (712487.0006729581 6186779.003186955)
1973,397.0,4,3495000.0,138.0,145.0,3500,29-04-2012,Værløse,55.77987746243939,12.388493132786195,24103.44827586207,10.090110191229472,2012,POINT (712487.0006729581 6186779.003186955)
1959,,4,2525000.0,125.0,125.0,3520,11-12-2012,Farum,55.810586087632906,12.363142831747725,20200.0,9.913437883389296,2012,POINT (710732.0006304547 6190117.003180317)
1974,,6,5495000.0,187.0,210.0,3500,28-09-2012,Værløse,55.793826538709716,12.373650372434314,26166.666666666668,10.17224161510239,2012,POINT (711481.0006478122 6188285.003183831)
1946,,4,3250000.0,86.0,122.0,3500,14-06-2012,Værløse,55.78117797887654,12.372604101412625,26639.344262295082,10.190144509572663,2012,POINT (711484.0006460015 6186875.003186205)
1968,,4,3550000.0,127.0,173.0,3500,24-07-2012,Værløse,55.75642741019205,12.412239137493259,20520.231213872834,9.92916656695382,2012,POINT (714104.0007146334 6184244.003192202)
1968,,4,3485000.0,127.0,173.0,3500,23-09-2012,Værløse,55.75642741019205,12.412239137493259,20144.50867052023,9.910687007678982,2012,POINT (714104.0007146334 6184244.003192202)
1973,,6,2675000.0,132.0,164.0,3520,28-03-2013,Farum,55.81308180669778,12.386846030260172,16310.975609756097,9.699593510488045,2013,POINT (712203.0006702823 6190467.003180576)
1973,,6,2795000.0,132.0,164.0,3520,02-03-2012,Farum,55.81308180669778,12.386846030260172,17042.682926829268,9.743476236747139,2012,POINT (712203.0006702823 6190467.003180576)
1912,,4,2995000.0,105.0,109.0,3500,08-03-2012,Værløse,55.77609984010872,12.319412251753812,27477.064220183485,10.221106907302543,2012,POINT (708177.0005612699 6186149.003185654)
